app_name,positivo,neutral,negativo,playtime_forever,price,Action,Adventure,Casual,Desconocido,Education,Indie,Massively Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
Making History: The Calm and the Storm Gold Edition,0.0,0.00012208521548040532,0.0,4.058937338514521e-06,4.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Manga Maker Comipo,0.0,0.00012208521548040532,0.0,3.261688032769393e-05,49.99,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhunt,0.0,0.00012208521548040532,0.0,1.1648151580715332e-05,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
MapleStory,0.010869565217391304,0.003418386033451349,0.018575851393188854,0.008693925114335999,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0
Marauder,0.0,0.00012208521548040532,0.0,2.379265656968606e-05,9.99,0,0,0,0,0,0,0,1,0,0,0,1,0
March of the Living,0.0,0.00012208521548040532,0.0,1.1819966222034507e-05,14.99,0,1,0,0,0,1,0,0,0,0,0,1,0
Marine Sharpshooter II: Jungle Warfare,0.0,0.0,0.0030959752321981426,9.163447537022652e-07,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Mark of the Ninja,0.007246376811594203,0.002685874740568917,0.0030959752321981426,0.001430627093204375,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Marlow Briggs and the Mask of Death,0.0018115942028985507,0.0,0.0030959752321981426,3.537178859363215e-05,4.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Mars: War Logs,0.0,0.00024417043096081065,0.0030959752321981426,0.0001512291913874466,14.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Marvel Puzzle Quest,0.0,0.0008545965083628373,0.0,0.0012658348246611687,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0
Masked Shooters 2,0.0018115942028985507,0.0,0.0,1.734006226236594e-05,0.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Mass Effect,0.009057971014492754,0.0013429373702844585,0.0,0.0036125144398274456,19.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Mass Effect 2,0.005434782608695652,0.0017091930167256746,0.0030959752321981426,0.005706050879781056,19.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Massive,0.0,0.00012208521548040532,0.0,2.0705867030772339e-07,2.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Master Levels for Doom II,0.0,0.00012208521548040532,0.0,9.765533032243692e-06,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Master Reboot,0.0,0.00012208521548040532,0.0,3.57991224451183e-05,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Master Spy,0.0,0.00024417043096081065,0.0,2.1219842453522006e-06,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Master of Orion,0.0018115942028985507,0.00024417043096081065,0.0,0.0001967292328116629,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Max Gentlemen,0.0036231884057971015,0.0008545965083628373,0.0030959752321981426,1.3574825165422659e-05,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
Max Payne,0.0018115942028985507,0.000366255646441216,0.0,0.0003536591458880072,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Max Payne 2: The Fall of Max Payne,0.0,0.00012208521548040532,0.0030959752321981426,0.0002596824110912501,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Max Payne 3,0.010869565217391304,0.004761323403735807,0.0,0.0021437988307949044,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Max: The Curse of Brotherhood,0.0,0.00012208521548040532,0.0,1.2843511563910274e-05,14.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Maximum Override,0.0,0.00024417043096081065,0.0,4.944443566851806e-06,6.99,1,0,1,0,0,1,0,0,0,1,0,0,0
McPixel,0.0036231884057971015,0.0015871078012452693,0.006191950464396285,0.0002504308534817561,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0
MechWarrior Online™,0.0018115942028985507,0.0006104260774020266,0.0,0.0012508663918494906,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0
Medal of Honor: Airborne,0.0,0.0006104260774020266,0.0,0.00021881549097782008,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Medal of Honor™,0.0036231884057971015,0.0013429373702844585,0.0030959752321981426,0.00039039370360252997,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Medieval Engineers,0.0018115942028985507,0.0015871078012452693,0.0030959752321981426,0.00039178143724395405,19.99,1,0,0,0,0,1,0,0,0,1,0,1,0
Medieval II: Total War™,0.009057971014492754,0.0021975338786472958,0.0,0.006987942296648925,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Medusa's Labyrinth,0.0,0.0,0.0030959752321981426,3.1058800546158506e-06,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0
Mega Man Legacy Collection / ロックマン クラシックス コレクション,0.0,0.00012208521548040532,0.0,3.956582804326944e-05,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Megabyte Punch,0.0,0.00012208521548040532,0.0,5.166334099358877e-05,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Megadimension Neptunia VII,0.0,0.00024417043096081065,0.0,0.0002900407365612612,39.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Melody's Escape,0.0,0.0008545965083628373,0.0030959752321981426,0.00010616529482196357,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Meltdown,0.0,0.00024417043096081065,0.0,3.302512366347795e-05,6.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Melty Blood Actress Again Current Code,0.0,0.00024417043096081065,0.0,1.6517701585966472e-05,24.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Memento Mori 2,0.0,0.0,0.0030959752321981426,1.1248719252178447e-06,24.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Memoria,0.0,0.00012208521548040532,0.0,3.233199109336983e-05,19.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Memories of a Vagabond,0.0,0.000366255646441216,0.0,5.0586929608230176e-05,4.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Memory Oblivion Box,0.0,0.00012208521548040532,0.0,1.017524486923557e-05,9.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Men of War: Assault Squad,0.0,0.0013429373702844585,0.0,0.002053154125238773,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Men of War: Assault Squad 2,0.0036231884057971015,0.0015871078012452693,0.0030959752321981426,0.003285780263585482,29.99,1,0,0,0,0,0,0,0,0,1,0,1,0
Men of War: Vietnam,0.0,0.0,0.0030959752321981426,8.884138607288404e-05,7.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Men of War™,0.0,0.000366255646441216,0.0030959752321981426,0.0005741413857367441,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Mercenary Kings,0.0018115942028985507,0.00024417043096081065,0.0030959752321981426,0.0002920055911773728,19.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Meridian: New World,0.0,0.0,0.0030959752321981426,4.7470770045159335e-05,6.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Metal Assault,0.0,0.00012208521548040532,0.0,3.221157399432562e-05,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0
Metal Drift,0.0,0.00012208521548040532,0.0,2.203926612750576e-05,9.99,1,0,0,0,0,1,0,0,1,0,1,0,0
Metal War Online: Retribution,0.0,0.00012208521548040532,0.0,2.699105220039685e-05,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0
Metro 2033 Redux,0.0036231884057971015,0.000732511292882432,0.0,0.0008120694199348125,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Metro: Last Light Redux,0.0036231884057971015,0.0024417043096081063,0.0,0.0009474226447641258,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Miasmata,0.0,0.00012208521548040532,0.0,5.9706322109017147e-05,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Microsoft Flight Simulator X: Steam Edition,0.005434782608695652,0.0012208521548040532,0.0030959752321981426,0.0019221432584810903,24.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Middle-earth™: Shadow of Mordor™,0.01992753623188406,0.010621413746795262,0.018575851393188854,0.005909254734418157,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Midnight Club 2,0.0,0.00012208521548040532,0.0,4.195948501207504e-05,9.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Might & Magic Heroes Online,0.0,0.00024417043096081065,0.0030959752321981426,6.957758722822648e-06,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0
Might & Magic X - Legacy,0.0,0.0004883408619216213,0.0,0.00028685702594262897,24.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Might & Magic: Heroes VI,0.0,0.000366255646441216,0.0030959752321981426,0.002179760956874095,19.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Might & Magic® Heroes® VII,0.0,0.00024417043096081065,0.006191950464396285,8.430518584181625e-05,49.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Mighty No. 9,0.0,0.00012208521548040532,0.0,1.4773122151033314e-05,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Millie,0.0,0.00012208521548040532,0.0,2.310099250078579e-05,3.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Minecraft: Story Mode - A Telltale Games Series,0.0036231884057971015,0.0020754486631668905,0.0030959752321981426,0.00043433566524521085,24.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Miner Wars 2081,0.0,0.00012208521548040532,0.0,3.725440714210379e-05,9.99,1,1,0,0,0,1,0,1,0,1,0,0,0
Mini Metro,0.0036231884057971015,0.001465022585764864,0.0030959752321981426,0.00028673660884358476,9.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Mini Motor Racing EVO,0.0,0.00012208521548040532,0.0,0.00014356361508243725,4.99,0,0,1,0,0,1,0,0,1,0,0,0,0
Minimum,0.005434782608695652,0.0017091930167256746,0.006191950464396285,0.000300468563638248,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Miracle Fly,0.0,0.00012208521548040532,0.0,1.1795001701500951e-05,7.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Mirror's Edge™,0.014492753623188406,0.00756928335978513,0.01238390092879257,0.0020159892966703486,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
MirrorMoon EP,0.0,0.00024417043096081065,0.0030959752321981426,2.7597543199241457e-05,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Miscreated,0.0036231884057971015,0.0015871078012452693,0.006191950464396285,0.00042874067564327873,19.99,1,1,0,0,0,1,1,1,0,1,0,1,0
Missing Translation,0.0018115942028985507,0.0006104260774020266,0.0,1.7986202793822666e-05,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0
Mitos.is: The Game,0.005434782608695652,0.0020754486631668905,0.0030959752321981426,0.0009251954104820144,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
Modular Combat,0.0,0.000732511292882432,0.0,0.00013644138422433473,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0
Momodora: Reverie Under The Moonlight,0.0,0.00012208521548040532,0.0,3.233933359940911e-05,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Monaco: What's Yours Is Mine,0.009057971014492754,0.004517152972774997,0.006191950464396285,0.0011899030327065484,14.99,1,1,1,0,0,1,0,0,0,0,0,1,0
Monday Night Combat,0.0,0.000366255646441216,0.0,0.0006523992836046086,4.99,1,0,0,0,0,1,0,0,0,0,1,1,0
Monster Jam Battlegrounds,0.0,0.00012208521548040532,0.0,8.71702316983437e-06,9.99,1,0,0,0,0,0,0,0,1,0,1,0,0
Monster Loves You!,0.0018115942028985507,0.0004883408619216213,0.0,4.8647039512652146e-05,9.99,0,1,1,0,0,1,0,1,0,1,0,0,0
Monsters Ate My Birthday Cake,0.0,0.00012208521548040532,0.0,4.622841802331299e-06,7.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Monstrum,0.0,0.00024417043096081065,0.0030959752321981426,1.4288516752440769e-05,17.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Montague's Mount,0.0,0.00012208521548040532,0.0,1.2643795399641832e-05,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Montaro,0.0,0.0006104260774020266,0.0,3.0055814221192726e-05,0.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Montas,0.0,0.00012208521548040532,0.0030959752321981426,1.5610167839511345e-06,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Moon Hunters,0.0,0.00024417043096081065,0.0,2.643155324020364e-05,14.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Mordheim: City of the Damned,0.0,0.000366255646441216,0.0,0.000381641436403707,39.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Morphopolis,0.0,0.0004883408619216213,0.0,5.814971082868958e-05,3.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Mortal Kombat Komplete Edition,0.005434782608695652,0.0028079599560493222,0.0030959752321981426,0.001754512377103098,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Mortal Kombat X,0.0,0.004517152972774997,0.018575851393188854,0.002065703936561112,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Mortal Kombat: Legacy,0.0018115942028985507,0.0,0.0,7.724316353323581e-07,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mortal Kombat: Legacy II,0.0018115942028985507,0.0,0.0,1.233541014599203e-07,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mortal Online,0.0,0.000366255646441216,0.0,0.00023284555151767815,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0
Motivational Growth,0.0,0.00024417043096081065,0.0,3.4583203445013373e-06,1.99,0,0,0,1,0,0,0,0,0,0,0,0,0
MotoGP™13,0.0018115942028985507,0.0,0.0,9.395177027622359e-05,9.99,0,0,0,0,0,0,0,0,1,1,1,0,0
Mount & Blade,0.0018115942028985507,0.0006104260774020266,0.0,0.001913354278752071,9.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Mount & Blade: Warband,0.050724637681159424,0.020021975338786472,0.052631578947368425,0.05374917073920355,19.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Mount & Blade: With Fire & Sword,0.0018115942028985507,0.0013429373702844585,0.0,0.003439840725301675,9.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Mount Your Friends,0.009057971014492754,0.001953363447686485,0.009287925696594427,0.0003343659770191926,4.99,0,0,0,0,0,1,0,0,0,1,1,0,0
Mountain,0.009057971014492754,0.0030521303870101333,0.018575851393188854,0.0005732147614745869,0.99,0,0,1,0,0,1,0,1,0,1,0,0,0
Moustache Mountain,0.0,0.00012208521548040532,0.0,4.492145194832098e-06,1.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Move or Die,0.0018115942028985507,0.0004883408619216213,0.0030959752321981426,0.00010526657208275558,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Ms. Splosion Man,0.0,0.00012208521548040532,0.0,1.6776157798549164e-05,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Muffin Knight,0.0,0.00012208521548040532,0.0,9.286801638482572e-06,6.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Mugen Souls,0.0,0.00024417043096081065,0.0,4.1416139565168244e-05,19.99,0,1,0,0,0,0,0,1,0,0,0,1,0
Murder,0.0,0.00012208521548040532,0.0,1.292281062913451e-07,0.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Murder Miners,0.007246376811594203,0.0012208521548040532,0.0030959752321981426,0.0002254722069530322,0.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Murdered: Soul Suspect,0.0,0.0008545965083628373,0.0,0.0002329542206070595,29.99,1,1,0,0,0,0,0,1,0,0,0,0,0
Mushihimesama,0.0,0.00012208521548040532,0.0,1.0821385400692295e-05,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
My Butler,0.0,0.00012208521548040532,0.0,1.8384166621151696e-05,9.99,0,1,0,0,0,0,0,0,0,0,0,0,0
My Lands: Black Gem Hunting,0.0,0.00024417043096081065,0.0,0.00020618638059025681,0.0,0,0,1,0,0,1,1,0,0,0,0,1,0
My Name is Mayo,0.0,0.0009766817238432426,0.0,1.532968410881081e-05,0.99,0,0,1,0,0,0,0,0,0,1,0,0,0
My Paper Boat,0.0,0.00012208521548040532,0.0,7.048805797709733e-08,4.99,0,1,1,0,0,0,0,0,1,0,0,0,0
My Riding Stables: Life with Horses,0.0,0.00024417043096081065,0.0,1.0176713370443425e-06,9.99,0,0,1,0,0,0,0,0,0,1,1,0,0
MyDream,0.0,0.00012208521548040532,0.0,3.127907572733694e-07,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
Myst: Masterpiece Edition,0.0,0.00012208521548040532,0.0,7.529005692678707e-06,5.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Mystery Chronicle: One Way Heroics,0.0,0.00012208521548040532,0.0,4.226346476210127e-06,9.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Mystic Destinies: Serendipity of Aeons,0.0,0.00012208521548040532,0.0,1.369377376325901e-05,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0
N++ (NPLUSPLUS),0.0,0.00012208521548040532,0.0,3.7514331855894334e-05,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
NAM,0.0,0.00012208521548040532,0.0,2.9663724398695124e-07,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,0.010869565217391304,0.002685874740568917,0.009287925696594427,0.001674697867954906,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,0.0,0.0010987669393236479,0.0,0.00038258274567794286,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,0.0018115942028985507,0.0012208521548040532,0.0,0.0007498783937821027,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
NBA 2K16,0.0018115942028985507,0.0010987669393236479,0.01238390092879257,0.0030894651481144344,59.99,0,0,0,0,0,0,0,0,0,0,1,0,0
NBA 2K17,0.0018115942028985507,0.00012208521548040532,0.0,3.888884898644774e-05,59.99,0,0,0,0,0,0,0,0,0,0,1,0,0
NECROPOLIS: BRUTAL EDITION,0.0,0.0004883408619216213,0.0,9.497825262051507e-05,29.99,1,1,0,0,0,1,0,0,0,0,0,0,0
NEKOPALIVE,0.0,0.00012208521548040532,0.0030959752321981426,6.631751454678573e-06,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
NEO Scavenger,0.0,0.0013429373702844585,0.0,0.0003734134241360888,14.99,0,0,0,0,0,1,0,1,0,0,0,1,0
NEON STRUCT,0.0,0.00012208521548040532,0.0,7.36600205860667e-06,17.99,1,0,0,0,0,1,0,0,0,0,0,0,0
NEOTOKYO,0.0018115942028985507,0.0004883408619216213,0.0030959752321981426,9.771553887195901e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
NEStalgia,0.0,0.00012208521548040532,0.0,2.0559016909986717e-05,9.99,0,0,0,0,0,1,1,1,0,0,0,0,0
NOT A HERO,0.0,0.000366255646441216,0.0,8.576340754121746e-05,12.99,1,1,0,0,0,1,0,0,0,0,0,0,0
NaissanceE,0.0,0.00012208521548040532,0.0,9.185475055140495e-06,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Nancy Drew®: Legend of the Crystal Skull,0.0,0.0,0.0030959752321981426,2.547849595630497e-06,6.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Nancy Drew®: The White Wolf of Icicle Creek,0.0018115942028985507,0.0,0.0,3.2468561705700454e-06,6.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Nanofights,0.0,0.00012208521548040532,0.0,2.863577355319579e-07,2.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Napoleon: Total War™,0.0018115942028985507,0.002319619094127701,0.006191950464396285,0.007918068934186919,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Narcissu 1st & 2nd,0.007246376811594203,0.0013429373702844585,0.0030959752321981426,4.463215721037331e-05,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nation Red,0.0,0.0008545965083628373,0.0,0.00035976811091268903,1.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Natural Selection 2,0.009057971014492754,0.005860090343059456,0.01238390092879257,0.007818398820207304,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Naval Action,0.0,0.000366255646441216,0.0,0.0005367680299968039,39.99,1,1,0,0,0,1,1,0,0,1,0,1,0
Naval War: Arctic Circle,0.0,0.00012208521548040532,0.0,2.0100844533135587e-05,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Naval Warfare,0.0,0.00012208521548040532,0.0,7.787461905261398e-06,2.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Navy Field 2 : Conqueror of the Ocean,0.0,0.00024417043096081065,0.0,0.0001738705430101734,0.0,1,0,0,0,0,0,1,1,0,1,0,1,0
NecroVision,0.0,0.00024417043096081065,0.0,2.8748848146200715e-05,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Need For Speed: Hot Pursuit,0.0018115942028985507,0.001465022585764864,0.006191950464396285,0.001444598413695919,19.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Need for Speed Undercover,0.0,0.00012208521548040532,0.0,0.0007139471062282774,9.99,1,0,0,0,0,0,0,0,1,0,0,0,0
Need for Speed: Shift,0.0,0.00012208521548040532,0.0,0.00027962318899272935,19.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Neighbours from Hell Compilation,0.0,0.00012208521548040532,0.0,5.464292994432898e-06,9.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Neon Space ULTRA,0.0,0.00012208521548040532,0.0,7.614178762734367e-06,2.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Nether: Resurrected,0.01992753623188406,0.007691368575265535,0.01238390092879257,0.001797717151139435,4.99,1,0,0,0,0,1,1,1,0,1,0,0,0
Never Alone (Kisima Ingitchuna),0.0,0.00024417043096081065,0.0,6.195166045582926e-05,14.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Nevermind,0.0,0.00012208521548040532,0.0,2.1833675958405897e-05,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Neverwinter,0.02717391304347826,0.004517152972774997,0.006191950464396285,0.007823482771388902,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0
New York Taxi Simulator,0.0,0.00012208521548040532,0.0,1.4185721667890835e-06,4.99,0,0,0,0,0,0,0,0,0,1,0,0,0
New kind of adventure,0.0036231884057971015,0.0004883408619216213,0.0,4.688630656443257e-05,0.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Next Car Game: Wreckfest,0.009057971014492754,0.0021975338786472958,0.01238390092879257,0.0004647351087490419,39.99,1,0,0,0,0,1,0,0,1,1,1,0,0
Nexuiz,0.0,0.00012208521548040532,0.0,4.715063678184668e-05,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Nexus - The Jupiter Incident,0.0,0.00012208521548040532,0.0,4.5121168112589425e-05,9.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Nidhogg,0.005434782608695652,0.0021975338786472958,0.015479876160990714,0.00032756534792561056,9.99,1,0,0,0,0,1,0,0,0,0,1,0,0
NightSky,0.0,0.000366255646441216,0.0,3.599002760213961e-05,9.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Nightmares from the Deep: The Cursed Heart,0.0,0.00024417043096081065,0.0,3.647903850435572e-05,9.99,0,1,1,0,0,0,0,0,0,0,0,0,0
Nihilumbra,0.0,0.00012208521548040532,0.0,3.8496759163950134e-05,7.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Nimble Quest,0.0,0.00012208521548040532,0.0,4.37172809578789e-05,4.99,1,0,1,0,0,1,0,0,0,0,0,0,0
No Man's Sky,0.021739130434782608,0.01721401538273715,0.0804953560371517,0.0020782170353532544,59.99,1,1,0,0,0,0,0,0,0,0,0,0,0
No More Room in Hell,0.06521739130434782,0.02844585520693444,0.06501547987616099,0.007170945448670756,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
No Time To Explain Remastered,0.0018115942028985507,0.000366255646441216,0.0,8.229333918705326e-05,14.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Noct,0.0,0.0004883408619216213,0.0,3.381958281692815e-06,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Noir Syndrome,0.0018115942028985507,0.0,0.0,1.301532620522945e-05,6.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Nomad,0.0,0.00012208521548040532,0.0030959752321981426,4.8017052494481836e-05,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0
Nosferatu: The Wrath of Malachi,0.0,0.000366255646441216,0.0,5.5415361579661344e-05,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Not The Robots,0.0,0.00012208521548040532,0.0,4.567332456674335e-05,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
NotGTAV,0.0018115942028985507,0.0018312782322060799,0.0030959752321981426,3.9999035899587015e-05,2.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Notrium,0.0,0.00024417043096081065,0.0,1.2570370339249021e-06,1.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Nuclear Dawn,0.0,0.000732511292882432,0.0,0.00045710477647302114,9.99,1,0,0,0,0,0,0,0,0,0,0,1,0
Nuclear Throne,0.012681159420289856,0.0035404712489317544,0.015479876160990714,0.0026442434834153855,11.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Numen: Contest of Heroes,0.0018115942028985507,0.0,0.0,2.375741254069751e-05,7.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Nyan Cat: Lost In Space,0.0,0.0004883408619216213,0.0,1.3814190862303218e-05,2.99,1,0,1,0,0,0,0,0,0,0,0,0,0
Nyctophilia,0.0,0.00012208521548040532,0.0,2.3128894023735058e-06,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0
NyxQuest: Kindred Spirits,0.0,0.00012208521548040532,0.0,3.895933704442483e-06,2.99,1,1,0,0,0,0,0,0,0,0,0,0,0
O3DX,0.0018115942028985507,0.00012208521548040532,0.0,7.96808755382771e-06,7.99,1,0,0,0,0,1,0,0,1,0,0,0,0
OCEAN CITY RACING: Redux,0.0018115942028985507,0.00012208521548040532,0.0,2.8532978468645855e-06,2.99,1,0,1,0,0,1,0,0,1,1,0,0,0
OMSI 2: Steam Edition,0.005434782608695652,0.0006104260774020266,0.0,0.0005478419976052475,34.99,0,0,0,0,0,0,0,0,0,1,0,0,0
ORION: Prelude,0.028985507246376812,0.014039799780246612,0.07120743034055728,0.0017016096210900787,0.99,1,1,0,0,0,1,0,1,0,0,0,0,0
OTTTD,0.0,0.00024417043096081065,0.0030959752321981426,3.177102363196876e-05,7.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Obduction,0.0018115942028985507,0.0,0.0,3.493270673248315e-05,29.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Obliteracers,0.0,0.00024417043096081065,0.0,3.045671505093747e-06,14.99,1,0,0,0,0,1,0,0,1,0,0,0,0
Obscure,0.0,0.000366255646441216,0.0,1.619463132023811e-05,6.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Obscure II (Obscure: The Aftermath),0.0,0.00012208521548040532,0.0,7.142789875012529e-06,9.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Obulis,0.0,0.00012208521548040532,0.0,1.8103682890451163e-05,4.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Octodad: Dadliest Catch,0.012681159420289856,0.002930045171529728,0.006191950464396285,0.0006263260446591219,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
