user_id,item_id,posted,playtime_forever,genres
76561198023152575,305620,2015-02-27,623,"'Adventure', 'Indie', 'Simulation', 'Strategy'"
76561198093722743,203290,2013-12-20,891,"'Action', 'Free to Play'"
guess-ill-see-you-in-hell,346010,2016-06-04,1018,"'Indie', 'Simulation', 'Early Access'"
guess-ill-see-you-in-hell,204060,2016-05-26,40,"'Adventure', 'Indie'"
OptioMajoris,377160,2015-11-18,8704,'RPG'
OptioMajoris,348470,2015-09-29,4647,'Action'
OptioMajoris,202200,2013-12-15,1895,'Strategy'
OptioMajoris,3920,2015-08-30,744,'RPG'
OptioMajoris,219640,2013-12-27,3922,"'Action', 'Indie'"
OptioMajoris,214950,2013-12-06,103064,'Strategy'
OptioMajoris,72850,2013-12-06,9504,desconocido
76561198046046184,730,2015-10-10,64615,'Action'
76561198076583990,346110,2015-09-21,17456,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG'"
76561198076583990,4000,2014-02-18,19793,"'Indie', 'Simulation'"
absolutelyNobody,221910,2016-06-25,28,"'Adventure', 'Indie'"
76561198075738409,224540,2015-03-29,1454,"'Action', 'Indie'"
76561198075738409,8190,2015-04-16,1604,"'Action', 'Adventure'"
76561198075738409,219640,2015-04-16,1307,"'Action', 'Indie'"
76561198075738409,4000,2015-04-16,28183,"'Indie', 'Simulation'"
76561198075738409,550,2015-04-16,613,'Action'
76561197970972400,314150,2015-06-21,40,'Action'
76561197970972400,219990,2015-06-19,2902,"'Action', 'Adventure', 'Indie', 'RPG'"
76561197970972400,25700,2015-06-17,12,'Indie'
76561197970972400,218620,2015-04-24,3018,Desconocido
76561197970972400,258970,2014-11-05,245,"'Action', 'Adventure', 'RPG'"
76561197970972400,730,2014-01-25,10583,'Action'
comin4datbooty,221260,2015-12-20,312,"'Adventure', 'Casual', 'Indie'"
comin4datbooty,221300,2015-11-30,43,desconocido
comin4datbooty,313740,2015-11-22,195,desconocido
comin4datbooty,417860,2015-11-20,49,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation'"
comin4datbooty,377680,2015-11-11,247,desconocido
comin4datbooty,383080,2015-09-29,8,desconocido
comin4datbooty,315430,2015-05-29,55,"'Action', 'Adventure', 'Indie', 'Strategy'"
comin4datbooty,354140,2015-04-13,15,"'Action', 'Indie', 'Simulation'"
comin4datbooty,205910,2014-06-28,172,'Indie'
76561198106988051,304930,2014-09-06,643,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198065340769,33440,2014-10-16,168,desconocido
76561198065340769,550,2012-07-21,3297,'Action'
76561198065340769,271590,2015-07-18,10684,"'Action', 'Adventure'"
76561198065340769,49520,2015-07-15,1157,"'Action', 'RPG'"
76561198065340769,51100,2015-04-24,766,"'Action', 'Free to Play'"
76561198065340769,227940,2014-09-20,2775,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer'"
76561198098816605,105600,2014-06-23,1449,"'Action', 'Adventure', 'Indie', 'RPG'"
curlboy,224540,2016-06-29,382,"'Action', 'Indie'"
curlboy,239160,2016-06-29,977,"'Action', 'Adventure'"
curlboy,319080,2016-06-29,394,'Action'
curlboy,730,2016-01-09,57502,'Action'
curlybob619,49600,2014-06-24,717,"'Action', 'Casual', 'Indie'"
cuseofthekin,417860,2015-11-21,133,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation'"
cuseofthekin,236090,2015-09-18,713,"'Action', 'Adventure', 'Indie', 'RPG'"
cuseofthekin,206440,2015-01-28,409,"'Adventure', 'Indie', 'RPG'"
cuseofthekin,251990,2014-06-19,191,"'Indie', 'RPG', 'Simulation', 'Strategy'"
mocebunny,218620,2015-10-25,32135,Desconocido
mocebunny,250900,2015-11-01,6091,'Action'
76561198073587958,730,2016-01-29,39443,'Action'
76561198073587958,301520,2015-12-19,1030,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
76561198073587958,242720,2014-05-16,1689,"'Action', 'Free to Play', 'Indie'"
johnvu3,359050,2015-09-13,219151,"'Action', 'Indie', 'Simulation'"
johnvu3,4000,2014-04-11,38140,"'Indie', 'Simulation'"
76561197999950218,218620,2015-10-20,12214,Desconocido
CuzySato,417860,2015-11-23,59,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation'"
cyckath,249130,2013-11-25,6461,"'Action', 'Adventure'"
cyckath,32440,2011-11-03,1484,'Adventure'
cyckath,342200,2016-01-12,75234,"'Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy'"
cyckath,110800,2012-07-12,3505,"'Adventure', 'Strategy'"
cyckath,9480,2011-06-27,1756,'Action'
Hybridation,235460,2016-07-09,764,'Action'
Hybridation,379720,2016-07-09,4780,'Action'
Hybridation,104900,2016-07-19,447,"'Action', 'Adventure', 'Indie', 'RPG'"
Hybridation,383980,2016-07-09,1094,'Indie'
NoSuccessWithoutSacrifice,730,2016-01-04,3474,'Action'
76561198049650989,243870,2014-04-11,920,desconocido
76561198049650989,35450,2014-09-13,3359,"'Action', 'Massively Multiplayer', 'Simulation'"
76561198029821531,230410,2015-05-14,291,"'Action', 'Free to Play'"
76561198086857424,730,2015-09-11,12217,'Action'
76561198086857424,304050,2015-10-19,2524,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG'"
76561198029104153,108600,2014-01-07,555,"'Indie', 'RPG', 'Simulation', 'Early Access'"
76561198029104153,211820,2013-12-16,2208,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
D3LTAS-L1GHT,304930,2014-07-25,1551,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
D3LTAS-L1GHT,322330,2016-04-30,3869,"'Adventure', 'Indie', 'Simulation'"
D3LTAS-L1GHT,4000,2016-07-30,27890,"'Indie', 'Simulation'"
D3LTAS-L1GHT,234710,2015-10-09,292,"'Casual', 'Sports'"
D3LTAS-L1GHT,356670,2015-09-30,82,"'Action', 'Adventure', 'Free to Play', 'Indie'"
76561198050823592,386180,2016-08-31,5260,"'Action', 'Free to Play', 'Massively Multiplayer', 'Racing'"
EthanDennisMcKormick,550,2014-01-25,62278,'Action'
EthanDennisMcKormick,291210,2015-08-14,28,desconocido
Darell3,730,2014-09-29,38387,'Action'
Darell3,107410,2014-09-29,4434,"'Action', 'Simulation', 'Strategy'"
Darell3,218620,2013-12-25,3209,Desconocido
Darell3,244850,2014-04-19,4177,desconocido
Image_Nation,230410,2015-06-12,24531,"'Action', 'Free to Play'"
76561198149955367,339610,2016-03-19,52,"'Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Sports'"
76561198149955367,434260,2016-05-07,49,"'Casual', 'Simulation'"
76561198064654914,337320,2016-04-01,945,"'Action', 'Indie', 'Early Access'"
76561197972180709,301910,2015-12-26,832,'Action'
76561198080212791,243870,2014-10-17,1274,desconocido
DABOSSalreadytaken,730,2014-07-23,39994,'Action'
BrahJimbo,223710,2014-02-07,945,"'Action', 'Adventure', 'Indie'"
BrahJimbo,221100,2014-01-31,4434,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
BrahJimbo,300,2013-12-02,495,'Action'
BrahJimbo,231430,2013-11-22,6892,'Strategy'
BrahJimbo,4000,2013-11-22,9284,"'Indie', 'Simulation'"
BrahJimbo,33930,2013-08-09,12669,"'Action', 'Simulation', 'Strategy'"
BrahJimbo,207610,2012-12-03,1136,'Adventure'
BrahJimbo,550,2012-08-14,2222,'Action'
daslimeking,233450,2013-12-12,2227,"'Indie', 'Simulation', 'Strategy'"
Tobuscus5001,57300,2014-01-12,659,"'Action', 'Adventure', 'Indie'"
Tobuscus5001,225140,2013-12-21,512,desconocido
daarons,218620,2014-09-12,2686,Desconocido
daarons,730,2015-01-09,8822,'Action'
daarons,377160,2015-11-22,3647,'RPG'
daarons,252490,2014-06-29,1266,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
tinhbao101,730,2014-02-07,9512,'Action'
76561198031449899,363680,2016-05-08,2266,'Strategy'
76561198031449899,107410,2013-12-16,9649,"'Action', 'Simulation', 'Strategy'"
76561198057596243,219890,2016-09-17,1148,"'Adventure', 'Indie'"
76561198057596243,730,2016-09-08,4927,'Action'
dacslc,331160,2016-04-25,641,"'Adventure', 'Racing'"
76561198060181391,105600,2012-03-17,18581,"'Action', 'Adventure', 'Indie', 'RPG'"
andreyh,730,2016-08-05,8153,'Action'
FlNALIZE,304930,2016-06-09,232,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
FlNALIZE,387860,2015-08-13,10,"'Adventure', 'Free to Play', 'Indie', 'RPG'"
FlNALIZE,10180,2015-05-27,100,'Action'
76561198025343046,6000,2015-01-12,421,'Action'
pranav69,4000,2016-01-19,2448,"'Indie', 'Simulation'"
ytCremzy,730,2016-06-11,26217,'Action'
76561198013427907,49520,2013-12-27,6708,"'Action', 'RPG'"
76561198041163483,213670,2016-06-01,1050,"'Action', 'Adventure', 'RPG'"
76561198082590747,326460,2016-03-07,735,"'Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access'"
76561197996744185,269730,2015-01-18,1079,desconocido
76561197996744185,293780,2014-09-02,163,"'Action', 'Indie', 'RPG'"
76561197996744185,219990,2016-08-02,3650,"'Action', 'Adventure', 'Indie', 'RPG'"
76561197996744185,61220,2014-04-25,56,desconocido
76561197996744185,215670,2015-01-16,66,"'Adventure', 'Indie'"
76561197996744185,222900,2014-06-12,25,desconocido
76561197996744185,211420,2013-09-25,6799,"'Action', 'RPG'"
76561198099488712,205710,2016-02-15,6129,"'Free to Play', 'Massively Multiplayer', 'RPG'"
76561198099488712,236510,2016-05-02,23,desconocido
76561198099488712,220,2014-04-25,900,'Action'
76561198099488712,2630,2014-01-17,338,'Action'
SiteYouAreEll,4000,2014-01-17,15977,"'Indie', 'Simulation'"
DajTh3Dj,4000,2016-01-08,52629,"'Indie', 'Simulation'"
DajTh3Dj,304050,2015-11-25,4849,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG'"
DajTh3Dj,304930,2014-12-13,627,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198070917100,213670,2014-04-13,1133,"'Action', 'Adventure', 'RPG'"
frank_1999,113020,2014-04-13,1468,"'Action', 'Adventure', 'Casual', 'Indie', 'Strategy'"
frank_1999,206440,2014-01-24,1643,"'Adventure', 'Indie', 'RPG'"
lukewheeler,319630,2015-08-01,410,"'Action', 'Adventure'"
76561198091434225,44320,2015-01-23,6,desconocido
76561198091434225,334230,2015-10-02,982,"'Indie', 'RPG', 'Strategy'"
76561198091434225,105600,2015-04-20,52,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198027724520,206190,2013-12-12,911,"'Action', 'Indie', 'Strategy'"
AdamRE6,223710,2015-05-23,248,"'Action', 'Adventure', 'Indie'"
AdamRE6,230410,2013-11-26,68021,"'Action', 'Free to Play'"
AdamRE6,104900,2015-05-04,337,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198057950387,115100,2016-09-05,528,"'Adventure', 'Casual', 'RPG'"
76561198057950387,377160,2015-12-17,18032,'RPG'
76561198057950387,292030,2015-09-07,8400,desconocido
76561198057950387,346900,2016-07-30,17834,"'Casual', 'Free to Play', 'Indie'"
76561198057950387,3830,2014-12-28,2801,'Action'
76561198057950387,221910,2014-12-17,367,"'Adventure', 'Indie'"
76561198057950387,12120,2012-11-09,973,'Action'
76561198057950387,4000,2012-03-21,25585,"'Indie', 'Simulation'"
ChronicHazard,314160,2015-04-07,2104,'Simulation'
76561198075023672,304930,2015-01-24,70,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198075023672,355180,2016-07-21,8,"'Action', 'Free to Play'"
76561198075023672,206210,2014-07-12,1212,"'Action', 'Free to Play'"
Dabeh,1520,2015-05-05,736,"'Indie', 'Strategy'"
Dabeh,44200,2015-05-05,448,"'Indie', 'Strategy'"
Dabeh,48700,2016-09-05,8357,"'Action', 'RPG'"
Dabeh,35480,2015-05-05,140,"'Strategy', 'Indie', 'Casual'"
Dabeh,298630,2015-05-05,527,"'Action', 'Adventure', 'Indie', 'Simulation', 'Strategy'"
Dabeh,227940,2015-05-05,929,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer'"
Dabeh,6860,2015-05-05,979,'Action'
76561198069618446,443810,2016-08-12,953,"'Adventure', 'Indie', 'Strategy'"
76561198069618446,455490,2016-03-22,62,"'Adventure', 'Indie', 'Simulation'"
76561198069618446,200510,2015-09-11,34447,'Strategy'
76561198056483646,242920,2015-04-07,1691,"'Indie', 'Simulation', 'Strategy'"
djacko,8870,2014-08-30,794,'Action'
djacko,22370,2014-08-05,3550,'RPG'
djacko,205100,2014-08-05,1253,"'Action', 'Adventure'"
76561198040642262,9900,2015-09-02,513,"'Free to Play', 'Massively Multiplayer', 'RPG'"
76561198016761464,209080,2014-12-19,1401,"'Action', 'Adventure', 'Indie', 'Simulation'"
76561198016761464,226700,2014-11-26,741,desconocido
76561198016761464,377160,2015-11-26,37943,'RPG'
76561198016761464,282070,2015-05-05,3454,"'Adventure', 'Indie', 'Simulation'"
76561198016761464,364360,2016-09-14,3329,"'Action', 'Strategy'"
76561198016761464,50300,2016-09-05,313,"'Action', 'Adventure'"
76561198016761464,265930,2016-01-22,483,"'Casual', 'Indie', 'Simulation'"
fivetwothreesevenfive,202970,2016-07-03,371,'Action'
fivetwothreesevenfive,105600,2013-12-14,119,"'Action', 'Adventure', 'Indie', 'RPG'"
daniel01ricardo,252490,2014-03-01,4488,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
danielm0f0,287390,2015-07-22,1348,'Action'
danielm0f0,730,2015-06-21,26165,'Action'
dpuser,208090,2014-03-03,3921,"'Action', 'Free to Play', 'Indie'"
dpuser,206500,2013-12-13,22825,"'Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access'"
cetrox,269210,2015-07-27,3365,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG'"
cetrox,304930,2014-08-02,2354,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198092345811,250900,2015-06-12,10062,'Action'
76561198092345811,4000,2014-10-15,109708,"'Indie', 'Simulation'"
76561198092345811,93200,2015-03-01,29,"'Action', 'Indie', 'Strategy'"
deothante,273350,2016-07-11,3004,"'Action', 'Free to Play'"
76561197992870209,301520,2015-03-07,21223,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
76561197992870209,105600,2011-12-27,3237,"'Action', 'Adventure', 'Indie', 'RPG'"
regansmash1,255710,2015-10-07,1942,"'Simulation', 'Strategy'"
regansmash1,12210,2015-07-11,761,desconocido
regansmash1,22380,2015-06-08,2929,"'Action', 'RPG'"
regansmash1,203160,2015-04-02,695,"'Action', 'Adventure'"
regansmash1,214950,2015-02-12,2806,'Strategy'
regansmash1,206420,2015-01-16,1807,"'Action', 'Adventure'"
NXJUPTUS,292030,2016-05-29,4168,desconocido
NXJUPTUS,730,2015-08-31,43456,'Action'
nivlacoaix,250900,2015-06-10,17894,'Action'
DM420,107800,2012-12-06,562,"'Action', 'Indie', 'Casual'"
DM420,105600,2011-10-20,8157,"'Action', 'Adventure', 'Indie', 'RPG'"
DM420,4000,2011-10-20,17233,"'Indie', 'Simulation'"
DM420,1250,2011-10-20,4027,'Action'
DM420,42910,2011-10-03,4783,"'Action', 'RPG'"
whofckcares,242760,2015-10-25,2235,"'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access'"
dokutora,72850,2016-05-16,2581,desconocido
dokutora,238960,2016-02-02,1756,desconocido
danmarcantonio,274940,2014-12-15,11545,"'Action', 'Indie'"
danmarcantonio,261760,2014-07-30,856,"'Action', 'Indie', 'RPG'"
danmarcantonio,263440,2014-06-03,2394,desconocido
danmarcantonio,298110,2014-12-23,3066,"'Action', 'Adventure'"
iLaGGaH,381210,2016-08-25,3579,desconocido
iLaGGaH,47920,2014-11-28,1173,'Racing'
iLaGGaH,115320,2015-11-09,961,"'Action', 'Adventure'"
iLaGGaH,55230,2015-11-09,4659,'Action'
iLaGGaH,242760,2015-06-14,2845,"'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access'"
iLaGGaH,233130,2014-12-30,857,"'Action', 'Adventure'"
iLaGGaH,264200,2014-03-08,134,"'Action', 'Casual', 'Indie'"
iLaGGaH,1250,2013-12-07,1742,'Action'
o_danone,263440,2014-06-08,545,desconocido
danthettt,221100,2014-07-29,29145,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
danthettt,236390,2013-12-03,11802,Desconocido
danthettt,218620,2014-03-24,5865,Desconocido
danthettt,730,2016-06-30,26142,'Action'
danthettt,242050,2014-07-10,5165,"'Action', 'Adventure'"
danthettt,8930,2014-06-29,408,'Strategy'
danthettt,228400,2014-05-26,569,"'Action', 'Simulation'"
danthettt,550,2014-04-05,1453,'Action'
danthettt,219640,2014-01-11,4402,"'Action', 'Indie'"
danthettt,218230,2013-12-16,4560,"'Action', 'Free to Play', 'Massively Multiplayer'"
76561198095226942,4000,2014-05-22,2775,"'Indie', 'Simulation'"
76561198065514797,232810,2014-05-25,670,desconocido
76561198065514797,246420,2014-12-26,1320,"'Action', 'Indie', 'Strategy'"
76561198065514797,200210,2013-06-08,1508,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
76561197995108212,377160,2016-06-08,679,'RPG'
76561198071650293,304930,2014-09-10,10032,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198071650293,218230,2013-12-13,5524,"'Action', 'Free to Play', 'Massively Multiplayer'"
nikolascortes,223710,2014-12-05,31,"'Action', 'Adventure', 'Indie'"
nikolascortes,550,2014-09-26,5719,'Action'
76561198061818198,730,2015-06-11,11393,'Action'
DarkTitan9174,39000,2014-11-23,216,desconocido
DarkTitan9174,319510,2014-08-24,171,"'Indie', 'Simulation'"
DarkTitan9174,280740,2014-07-31,332,"'Action', 'Adventure', 'Casual', 'Indie'"
DarkTitan9174,4000,2014-06-22,14030,"'Indie', 'Simulation'"
76561198079344227,269370,2015-01-01,118,desconocido
76561198079344227,47810,2015-01-05,2121,'RPG'
DarkerPlaysGames,202090,2014-08-05,6755,desconocido
76561197976455887,310950,2016-02-16,2106,'Action'
Darkfuji,346900,2015-03-31,2715,"'Casual', 'Free to Play', 'Indie'"
76561198019905604,275850,2016-08-14,1501,"'Action', 'Adventure'"
76561198075455531,211820,2016-07-26,12711,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
76561198105242944,301520,2014-07-12,3575,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
76561198105242944,239220,2013-12-20,1327,desconocido
76561198105242944,730,2015-09-01,34082,'Action'
eliteboy,221100,2016-01-22,729,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
eliteboy,730,2015-12-09,33149,'Action'
eliteboy,393380,2016-01-22,2269,"'Action', 'Indie', 'Strategy', 'Early Access'"
DarkNinja1369,49520,2012-10-09,5259,"'Action', 'RPG'"
aidenisbae,354140,2015-07-20,19,"'Action', 'Indie', 'Simulation'"
aidenisbae,240,2015-06-20,1061,'Action'
aidenisbae,250320,2014-12-22,861,'Adventure'
aidenisbae,227100,2014-07-19,554,'Action'
aidenisbae,202750,2014-01-07,650,"'Action', 'Adventure'"
Darkos___,107410,2014-06-22,18679,"'Action', 'Simulation', 'Strategy'"
76561198088209379,49520,2014-04-24,21574,"'Action', 'RPG'"
76561198051255089,48700,2014-07-10,18540,"'Action', 'RPG'"
theofficiald4rk,221100,2014-06-27,2555,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
theofficiald4rk,235540,2015-10-25,446,"'Action', 'Indie'"
kenzaka482,252490,2016-06-12,34428,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
kenzaka482,48700,2014-12-26,66664,"'Action', 'RPG'"
76561198084441276,220,2014-09-25,2865,'Action'
76561198084441276,730,2014-06-29,867,'Action'
Azgrai,242720,2014-03-16,146,"'Action', 'Free to Play', 'Indie'"
Azgrai,225080,2014-01-01,358,"'Action', 'Adventure', 'Indie'"
Azgrai,230410,2013-11-30,40973,"'Action', 'Free to Play'"
76561198017659661,235540,2015-10-22,209,"'Action', 'Indie'"
76561198017659661,498240,2016-08-03,329,'Adventure'
76561198017659661,292030,2016-07-03,1883,desconocido
76561198017659661,374320,2016-04-12,4899,'Action'
76561198049711406,7670,2014-12-31,988,"'Action', 'RPG'"
76561198049711406,22380,2015-03-24,5966,"'Action', 'RPG'"
76561198049711406,282070,2014-12-10,886,"'Adventure', 'Indie', 'Simulation'"
76561198049711406,250900,2014-11-11,8371,'Action'
76561198091885821,287290,2016-02-18,799,"'Action', 'Adventure'"
76561198091885821,373680,2015-11-01,13,desconocido
76561198091885821,56400,2013-11-27,5193,desconocido
Aragnum,290080,2014-09-22,1610,"'Action', 'Indie', 'RPG', 'Simulation'"
Aragnum,407510,2015-12-12,1545,"'Action', 'Free to Play', 'Massively Multiplayer', 'RPG'"
Aragnum,298030,2015-12-18,415,'Strategy'
DarthVaderRidingCharizard,238240,2014-07-27,622,"'Action', 'Adventure', 'Indie', 'RPG'"
76561198062298425,211160,2016-03-10,26,"'Action', 'Adventure'"
76561198062298425,34030,2015-06-03,3668,'Strategy'
76561198062298425,241540,2015-04-28,2434,"'Action', 'RPG', 'Simulation'"
76561197976984468,285160,2015-04-26,175,"'Action', 'Adventure'"
Darvenom,40800,2013-01-16,4962,'Indie'
ilovehamstersandbunnies,340,2014-01-18,95,'Action'
76561198108000725,299460,2015-10-29,80,"'Action', 'Adventure', 'Indie'"
DasKrow,236510,2014-09-23,264,desconocido
DasKrow,218620,2014-12-18,4632,Desconocido
DasKrow,207170,2014-07-21,34,"'Adventure', 'Indie', 'RPG'"
memesyouneedemigotem,218230,2015-05-01,5307,"'Action', 'Free to Play', 'Massively Multiplayer'"
76561198087170428,206420,2014-12-25,3560,"'Action', 'Adventure'"
Rule_34_is_always_right,211820,2014-06-10,793,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
76561198092971472,323470,2016-04-28,8131,'Action'
scoutcrap1,113400,2016-06-04,43259,"'Action', 'Free to Play', 'Massively Multiplayer'"
flynnnz,273350,2016-07-08,829,"'Action', 'Free to Play'"
flynnnz,730,2015-11-23,678,'Action'
dickspitarm,730,2015-06-21,38544,'Action'
dickspitarm,314410,2015-11-06,3537,"'Action', 'Adventure', 'Indie', 'RPG'"
dickspitarm,105600,2011-09-10,108548,"'Action', 'Adventure', 'Indie', 'RPG'"
dickspitarm,403740,2015-09-26,213,"'Casual', 'RPG'"
DAT_BOl,252950,2015-07-10,2469,"'Action', 'Indie', 'Racing', 'Sports'"
76561198071716011,730,2016-04-16,35672,'Action'
76561198085042163,304030,2015-04-21,1501,"'Free to Play', 'Massively Multiplayer', 'RPG'"
davidkhumsri,206420,2014-02-20,3608,"'Action', 'Adventure'"
davidkhumsri,730,2014-03-28,48906,'Action'
76561198043929272,219640,2013-04-18,5214,"'Action', 'Indie'"
johngray40,8870,2013-04-02,993,'Action'
johngray40,219640,2013-01-02,10124,"'Action', 'Indie'"
76561197972059969,42700,2016-05-31,187,'Action'
DavidDoDecree,238430,2015-07-24,110,"'Action', 'Adventure', 'Indie'"
DavidDoDecree,433950,2016-06-25,79,"'Action', 'Casual', 'Indie'"
DavidDoDecree,367580,2015-11-08,22,"'Casual', 'Indie'"
SwagDavy,393420,2015-12-14,486,"'Action', 'Adventure', 'Simulation', 'Early Access'"
SwagDavy,393420,2015-12-14,486,"'Action', 'Adventure', 'Simulation', 'Early Access'"
76561198031394484,298110,2014-11-20,1716,"'Action', 'Adventure'"
76561198031394484,337000,2016-08-24,1420,"'Action', 'RPG'"
dax246,204360,2014-06-26,407,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
76561198023971448,202970,2016-02-25,815,'Action'
76561198023971448,9480,2015-11-26,8007,'Action'
76561198023971448,226700,2014-03-28,700,desconocido
76561198023971448,255420,2015-03-16,55903,'Strategy'
76561198023971448,304930,2015-11-19,433,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198023971448,236150,2014-10-01,25,"'Action', 'RPG', 'Simulation'"
76561198023971448,55150,2014-03-28,10895,'Action'
76561198023971448,236850,2014-01-08,787,"'Simulation', 'Strategy'"
76561198057276303,730,2015-09-28,39664,'Action'
76561198057276303,252490,2015-03-02,22328,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198057276303,233720,2014-03-08,2117,"'Action', 'Indie', 'Simulation'"
Dazie,319630,2015-01-30,1661,"'Action', 'Adventure'"
DazzaMH,318430,2015-10-21,68,"'Adventure', 'Indie'"
DazzaMH,219150,2013-12-13,2123,"'Action', 'Indie'"
DazzaMH,304930,2015-05-12,2235,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198068092609,208090,2014-02-20,566,"'Action', 'Free to Play', 'Indie'"
Da_Stel_,223470,2015-04-22,112,"'Action', 'Adventure', 'Indie'"
DBZfreakMBB,275850,2016-08-13,802,"'Action', 'Adventure'"
DBZfreakMBB,219600,2016-08-09,14288,desconocido
DBZfreakMBB,377160,2016-02-16,13314,'RPG'
DBZfreakMBB,730,2016-04-28,25497,'Action'
DBZfreakMBB,107410,2015-05-30,3373,"'Action', 'Simulation', 'Strategy'"
DBZfreakMBB,22380,2014-12-27,5429,"'Action', 'RPG'"
76561198062422965,730,2014-11-06,80488,'Action'
DCHuckels97,265930,2014-04-04,191,"'Casual', 'Indie', 'Simulation'"
dcrschannel,222880,2014-11-30,1052,"'Action', 'Indie', 'Strategy'"
76561198053454865,72850,2015-03-26,7089,desconocido
underurskin,322330,2015-03-23,968,"'Adventure', 'Indie', 'Simulation'"
underurskin,730,2014-09-28,8117,'Action'
76561197971119511,222880,2015-02-27,38373,"'Action', 'Indie', 'Strategy'"
76561197971119511,730,2013-09-23,19938,'Action'
76561197971119511,97330,2013-01-16,2222,'Strategy'
dead_triton,214950,2013-12-02,12540,'Strategy'
deadlyUK,263980,2016-03-12,81,"'Action', 'Adventure', 'Indie'"
deadlyUK,314160,2016-07-19,45336,'Simulation'
deadlyUK,341500,2016-03-13,14,"'Action', 'Adventure', 'Indie', 'Strategy'"
deadlyUK,65790,2014-06-27,5,"'Action', 'Simulation', 'Strategy'"
deadlyUK,730,2015-02-26,12737,'Action'
deadlyUK,222900,2014-12-13,26,desconocido
deadlyUK,8930,2014-06-27,995,'Strategy'
deadlyUK,63380,2014-06-12,45,'Action'
deadlyUK,4000,2014-05-29,19105,"'Indie', 'Simulation'"
DeadlyLankan,218230,2014-06-14,26272,"'Action', 'Free to Play', 'Massively Multiplayer'"
DeadlyLankan,49520,2014-12-01,3171,"'Action', 'RPG'"
76561198079603178,252490,2016-07-06,26878,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
AZA1498,239140,2015-03-04,2203,"'Action', 'RPG'"
AZA1498,221100,2014-04-30,7363,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
AZA1498,333930,2015-08-20,332,"'Action', 'Free to Play'"
AZA1498,227940,2014-07-25,73,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer'"
AZA1498,10090,2014-04-30,4483,'Action'
AZA1498,224580,2014-04-30,56,"'Action', 'Simulation', 'Strategy'"
AZA1498,311210,2016-02-25,29658,"'Action', 'Adventure'"
imdeadset,4000,2015-06-16,2522,"'Indie', 'Simulation'"
imdeadset,346900,2015-06-16,18,"'Casual', 'Free to Play', 'Indie'"
